AttributeX,AttributeY,AttributeZ,AttributeT,Class,Class,Class,Class
-0.04371,-0.713485,-0.698545,0.99952,1,2,3,4
-0.040895,-0.71365,-0.696955,0.99847,1,2,3,4
-0.04019,-0.69218,-0.71525,0.99635,1,2,3,4
-0.040685,-0.683975,-0.723285,0.996575,1,2,3,4
-0.04003,-0.675315,-0.730945,0.99636,1,2,3,4
-0.04079,-0.65235,-0.750165,0.99554,1,2,3,4
-0.039695,-0.654345,-0.74825,0.994825,1,2,3,4
-0.038335,-0.65728,-0.746105,0.99513,1,2,3,4
-0.039185,-0.65889,-0.74458,0.995045,1,2,3,4
-0.040645,-0.6585,-0.745255,0.99538,1,2,3,4
-0.040435,-0.65857,-0.744725,0.995025,1,2,3,4
-0.03828,-0.65902,-0.745165,0.99557,1,2,3,4
-0.04243,-0.6579,-0.745355,0.99515,1,2,3,4
-0.04723,-0.66086,-0.74364,0.996025,1,2,3,4
-0.04858,-0.66106,-0.74075,0.99403,1,2,3,4
-0.049054054,-0.660891892,-0.746216216,0.998108108,1,2,3,4
-0.043515,-0.751935,-0.109765,1.020955,1,2,3,4
-0.06085,-0.64607,0.73476,0.981015,1,2,3,4
-0.068655,-0.671755,0.765415,1.020925,1,2,3,4
-0.06851,-0.870325,0.163325,0.98676,1,2,3,4
-0.072525,-0.980405,-0.14215,0.993495,1,2,3,4
-0.06824,-0.99578,-0.15322,1.01008,1,2,3,4
-0.06158,-0.98828,-0.15662,1.00244,1,2,3,4
-0.06154,-1.0146,-0.14042,1.025835,1,2,3,4
-0.064165,-1.00493,-0.14641,1.0174,1,2,3,4
-0.064,-0.99303,-0.145,1.006025,1,2,3,4
-0.063755,-0.99194,-0.144085,1.004755,1,2,3,4
-0.06,-0.976,-0.13,0.986,1,2,3,4
-0.059865,-0.982385,-0.13256,0.99286,1,2,3,4
-0.053995,-0.987905,-0.147635,1.000815,1,2,3,4
-0.04358,-0.98506,-0.173165,1.001235,1,2,3,4
-0.046485,-0.98151,-0.188505,1.000545,1,2,3,4
-0.05176,-0.980055,-0.195215,1.000655,1,2,3,4
-0.047535,-0.97136,-0.22983,1.00003,1,2,3,4
-0.03766,-0.96983,-0.24189,1.000425,1,2,3,4
-0.03114,-0.954705,-0.29849,1.001575,1,2,3,4
-0.00664,-0.92855,-0.379955,1.00418,1,2,3,4
-0.008335,-0.934115,-0.36785,1.00413,1,2,3,4
-0.0126,-0.94502,-0.33833,1.00402,1,2,3,4
-0.00701,-0.95085,-0.32088,1.00375,1,2,3,4
-0.005265,-0.956105,-0.30812,1.004725,1,2,3,4
-0.01087,-0.955825,-0.296125,1.001075,1,2,3,4
-0.01208,-0.96139,-0.29085,1.00511,1,2,3,4
-0.01364,-0.972565,-0.25181,1.005135,1,2,3,4
-0.01528,-0.985075,-0.16587,1.001515,1,2,3,4
-0.019735,-0.999305,-0.08133,1.0033,1,2,3,4
0.00267,-1.00087,-0.08372,1.004715,1,2,3,4
0.012385,-0.999795,-0.08965,1.003915,1,2,3,4
0.007635,-0.99582,-0.09141,1.00016,1,2,3,4
-0.00469,-0.99756,-0.085345,1.001305,1,2,3,4
-0.00788,-0.99958,-0.08485,1.003285,1,2,3,4
-0.035715,-0.997685,-0.07701,1.00142,1,2,3,4
-0.051895,-0.997525,-0.066085,1.00127,1,2,3,4
-0.040525,-0.99807,-0.073825,1.001805,1,2,3,4
-0.04115,-0.99875,-0.071855,1.002305,1,2,3,4
-0.04588,-0.99738,-0.06776,1.000875,1,2,3,4
-0.046605,-0.997675,-0.06948,1.00134,1,2,3,4
-0.05774,-0.997935,-0.073515,1.002405,1,2,3,4
-0.075915,-0.99607,-0.072565,1.001695,1,2,3,4
-0.0782,-0.99756,-0.05077,1.002375,1,2,3,4
-0.08208,-0.997745,-0.03868,1.00192,1,2,3,4
-0.074365,-0.997275,-0.0279,1.000865,1,2,3,4
-0.07344,-1.00365,0.00223,1.006605,1,2,3,4
-0.07599,-1.002925,0.009045,1.006015,1,2,3,4
-0.07562,-1.001875,0.01802,1.005045,1,2,3,4
-0.0807,-1.00206,0.01954,1.00559,1,2,3,4
-0.07974,-1.00239,0.02138,1.005915,1,2,3,4
-0.065135,-1.003,0.004245,1.00515,1,2,3,4
-0.06452,-1.001305,0.011735,1.00356,1,2,3,4
-0.05508,-1.002935,-0.004405,1.00488,1,2,3,4
-0.03811,-1.00479,-0.02951,1.00579,1,2,3,4
-0.04235,-0.99955,-0.020825,1.00055,1,2,3,4
-0.041635,-1.002275,-0.025285,1.00332,1,2,3,4
-0.05061,-1.00517,-0.03047,1.00717,1,2,3,4
-0.05832,-1.01566,-0.04764,1.01849,1,2,3,4
-0.05876,-1.015655,-0.04863,1.018635,1,2,3,4
-0.044475,-0.993975,-0.027825,0.995425,1,2,3,4
-0.04202,-0.983705,-0.011275,0.984705,1,2,3,4
-0.04107,-0.98705,-0.01099,0.98807,1,2,3,4
-0.040305,-1.00073,-0.032045,1.002165,1,2,3,4
-0.0326,-1.000225,-0.044165,1.002005,1,2,3,4
-0.04371,-1.00013,-0.038365,1.00185,1,2,3,4
-0.04279,-1.00046,-0.038305,1.002115,1,2,3,4
-0.04057,-1.00007,-0.03833,1.001675,1,2,3,4
-0.041125,-1.000345,-0.036935,1.001875,1,2,3,4
-0.04095,-1.00059,-0.03736,1.00218,1,2,3,4
-0.041275,-1.00017,-0.038755,1.00181,1,2,3,4
-0.0458,-1.00022,-0.03724,1.00204,1,2,3,4
-0.047815,-1.000265,-0.03629,1.00207,1,2,3,4
-0.04732,-1.0002,-0.035065,1.00199,1,2,3,4
-0.04794,-0.99992,-0.0369,1.0018,1,2,3,4
-0.050595,-0.99983,-0.039165,1.00192,1,2,3,4
-0.05187,-0.9997,-0.04021,1.00192,1,2,3,4
-0.040785,-0.9967,-0.109125,1.004055,1,2,3,4
-0.03298,-0.99575,-0.14017,1.006185,1,2,3,4
-0.036155,-0.99711,-0.127675,1.006015,1,2,3,4
-0.04194,-0.997215,-0.12652,1.006235,1,2,3,4
-0.04363,-0.99738,-0.126405,1.00646,1,2,3,4
-0.04501,-0.99793,-0.1254,1.007025,1,2,3,4
-0.052965,-0.9989,-0.126135,1.008685,1,2,3,4
-0.059195,-0.994345,-0.111555,1.00327,1,2,3,4
-0.090925,-0.996775,-0.016365,1.001655,1,2,3,4
-0.08846,-0.999015,-0.013095,1.003305,1,2,3,4
-0.099165,-0.996555,-0.020935,1.001825,1,2,3,4
-0.09175,-0.996925,-0.03537,1.001845,1,2,3,4
-0.09286,-0.995735,-0.045685,1.0014,1,2,3,4
-0.09572,-0.99608,-0.04597,1.00219,1,2,3,4
-0.094595,-0.99512,-0.043095,1.00075,1,2,3,4
-0.099935,-0.99759,-0.0452,1.003745,1,2,3,4
-0.098625,-0.99691,-0.04756,1.003105,1,2,3,4
-0.107795,-0.991915,-0.04414,0.99881,1,2,3,4
-0.12544,-0.99435,-0.04399,1.00334,1,2,3,4
-0.104955,-0.998765,-0.04305,1.005415,1,2,3,4
-0.020015,-1.00402,-0.07102,1.00652,1,2,3,4
-0.03486,-1.00267,-0.055865,1.004875,1,2,3,4
-0.046795,-1.0005,-0.062695,1.0035,1,2,3,4
-0.039,-1.006,-0.067,1.009,1,2,3,4
-0.02463,-1.00222,-0.05478,1.004045,1,2,3,4
-0.02667,-1.00546,-0.05468,1.00746,1,2,3,4
-0.02186,-1.00358,-0.07094,1.00657,1,2,3,4
-0.029455,-1.00187,-0.066855,1.00456,1,2,3,4
-0.034445,-1.00128,-0.059725,1.003685,1,2,3,4
-0.03779,-1.002695,-0.057005,1.00516,1,2,3,4
-0.03369,-1.002735,-0.051625,1.004735,1,2,3,4
-0.035045,-1.00032,-0.071145,1.003765,1,2,3,4
-0.039675,-1.00258,-0.056155,1.00504,1,2,3,4
-0.03825,-1.00205,-0.054565,1.00441,1,2,3,4
-0.035415,-0.99896,-0.081655,1.003125,1,2,3,4
-0.033635,-0.997435,-0.087985,1.00213,1,2,3,4
-0.03428,-0.994465,-0.11388,1.00164,1,2,3,4
-0.03428,-0.99595,-0.099515,1.002305,1,2,3,4
-0.03561,-0.99403,-0.113485,1.00121,1,2,3,4
-0.0378,-0.995205,-0.1057,1.00163,1,2,3,4
-0.039675,-0.9939,-0.114335,1.00126,1,2,3,4
-0.038305,-0.994175,-0.111585,1.001175,1,2,3,4
-0.03818,-0.99459,-0.111935,1.001625,1,2,3,4
-0.038215,-0.994095,-0.11373,1.001385,1,2,3,4
-0.03795,-0.993835,-0.11521,1.00126,1,2,3,4
-0.036995,-0.994275,-0.1143,1.001545,1,2,3,4
-0.03237,-0.99415,-0.11152,1.001245,1,2,3,4
-0.054545,-0.992705,-0.114695,1.00095,1,2,3,4
-0.0573,-0.992755,-0.116205,1.00122,1,2,3,4
-0.05807,-0.993255,-0.113585,1.00145,1,2,3,4
-0.059705,-0.993405,-0.11139,1.00141,1,2,3,4
-0.061655,-0.9912,-0.127445,1.001645,1,2,3,4
-0.06035,-0.979055,-0.220595,1.005675,1,2,3,4
-0.06181,-0.9792,-0.221015,1.00586,1,2,3,4
-0.06263,-0.98003,-0.217555,1.005995,1,2,3,4
-0.06395,-0.977845,-0.22112,1.00482,1,2,3,4
-0.0534,-0.97893,-0.22222,1.005535,1,2,3,4
-0.028965,-0.98612,-0.18789,1.004865,1,2,3,4
-0.036865,-0.98553,-0.183805,1.003315,1,2,3,4
-0.05948,-0.988165,-0.178815,1.006655,1,2,3,4
-0.093125,-0.99149,-0.168485,1.01081,1,2,3,4
-0.09717,-0.99349,-0.102415,1.00442,1,2,3,4
-0.09273,-0.99535,-0.099015,1.004885,1,2,3,4
-0.09479,-0.994485,-0.101615,1.004365,1,2,3,4
-0.093625,-0.994105,-0.10441,1.004155,1,2,3,4
-0.088085,-0.98633,-0.100455,0.99559,1,2,3,4
-0.093105,-0.993525,-0.09564,1.00259,1,2,3,4
-0.09575,-0.993735,-0.10272,1.00388,1,2,3,4
-0.08682,-0.993905,-0.10247,1.003485,1,2,3,4
-0.08693,-0.991455,-0.1066,1.00113,1,2,3,4
-0.08754,-0.987075,-0.1372,1.00153,1,2,3,4
-0.106225,-0.98434,-0.153435,1.002045,1,2,3,4
-0.10113,-0.986335,-0.14555,1.002555,1,2,3,4
-0.10069,-0.988475,-0.13674,1.00344,1,2,3,4
-0.091405,-0.99723,-0.115245,1.008885,1,2,3,4
-0.09413,-0.997965,-0.072755,1.005395,1,2,3,4
-0.09202,-0.996175,-0.07937,1.00378,1,2,3,4
-0.096195,-0.997,-0.0799,1.005085,1,2,3,4
-0.098055,-0.99621,-0.08028,1.004515,1,2,3,4
-0.0957,-0.99644,-0.08332,1.00466,1,2,3,4
-0.101165,-0.997005,-0.07992,1.005475,1,2,3,4
-0.10212,-0.99564,-0.08281,1.00442,1,2,3,4
-0.099595,-0.993045,-0.10476,1.00372,1,2,3,4
-0.100665,-0.997335,-0.07542,1.00535,1,2,3,4
-0.10036,-0.99093,-0.11415,1.00273,1,2,3,4
-0.10088,-0.991165,-0.11574,1.003115,1,2,3,4
-0.095725,-0.982895,-0.162645,1.001055,1,2,3,4
-0.10148,-0.98462,-0.150885,1.002045,1,2,3,4
-0.09962,-0.981305,-0.16952,1.001315,1,2,3,4
-0.098015,-0.981235,-0.170905,1.000815,1,2,3,4
-0.096735,-0.98144,-0.171385,1.001,1,2,3,4
-0.089895,-0.98283,-0.16873,1.001465,1,2,3,4
-0.07938,-0.98295,-0.168385,1.00091,1,2,3,4
-0.078475,-0.98244,-0.17413,1.00085,1,2,3,4
-0.087,-0.98116,-0.17694,1.00078,1,2,3,4
-0.08649,-0.98082,-0.18021,1.001,1,2,3,4
-0.08877,-0.979695,-0.18418,1.000855,1,2,3,4
-0.089205,-0.979565,-0.185665,1.000975,1,2,3,4
-0.04468,-0.97662,-0.21316,1.000925,1,2,3,4
-0.045586207,-0.979551724,-0.19962069,1.000793103,1,2,3,4
0.102805,-0.326475,-0.924695,0.998335,1,2,3,4
-0.05565,-0.51379,-0.84687,0.996105,1,2,3,4
-0.042475,-0.542115,-0.83394,0.99581,1,2,3,4
-0.00583,-0.48638,-0.86981,0.997025,1,2,3,4
0.00247,-0.46593,-0.8805,0.99634,1,2,3,4
-0.00223,-0.467245,-0.878835,0.99545,1,2,3,4
-0.006745,-0.46403,-0.881015,0.995815,1,2,3,4
-0.008355,-0.43277,-0.893515,0.993315,1,2,3,4
0.016665,-0.42193,-0.901245,0.996435,1,2,3,4
-0.342965,-0.29162,-0.71952,0.99561,1,2,3,4
-0.964845,0.108395,-0.14218,1.008045,1,2,3,4
-0.75864,0.05692,-0.50478,1.0062,1,2,3,4
-0.167545,-0.24388,-0.94541,0.997585,1,2,3,4
-0.043635,-0.196615,-0.967965,0.997475,1,2,3,4
-0.021235,-0.328435,-0.93361,0.990915,1,2,3,4
-0.005575,-0.338775,-0.930535,0.990565,1,2,3,4
0.020075,-0.34371,-0.927975,0.99102,1,2,3,4
0.106335,-0.33941,-0.929055,0.99529,1,2,3,4
0.0327,-0.343145,-0.92182,0.984835,1,2,3,4
0.018675,-0.319395,-0.927945,0.981715,1,2,3,4
0.008975,-0.31113,-0.946635,0.99699,1,2,3,4
0.005315,-0.31483,-0.9445,0.99641,1,2,3,4
0.00099,-0.302025,-0.950395,0.99791,1,2,3,4
-0.01343,-0.313925,-0.94527,0.99666,1,2,3,4
0.00073,-0.302085,-0.94847,0.99598,1,2,3,4
-0.003285,-0.294565,-0.950595,0.995515,1,2,3,4
-0.008855,-0.282515,-0.952075,0.99337,1,2,3,4
-0.02467,-0.27613,-0.95278,0.99276,1,2,3,4
-0.015715,-0.260155,-0.95889,0.994025,1,2,3,4
0.004865,-0.25888,-0.94424,0.979225,1,2,3,4
-0.00824,-0.27731,-0.94503,0.985585,1,2,3,4
-0.0038,-0.29645,-0.94409,0.98974,1,2,3,4
0.004035,-0.281435,-0.954455,0.995325,1,2,3,4
-0.053495,-0.272255,-0.96734,1.00815,1,2,3,4
-0.019875,-0.285255,-0.95333,0.995515,1,2,3,4
-0.026045,-0.289325,-0.946085,0.98981,1,2,3,4
-0.026065,-0.2922,-0.944675,0.989315,1,2,3,4
-0.017915,-0.29313,-0.9446,0.98937,1,2,3,4
-0.00807,-0.302145,-0.94473,0.99206,1,2,3,4
-0.006955,-0.310315,-0.94154,0.991485,1,2,3,4
-0.011155,-0.308755,-0.9399,0.989865,1,2,3,4
-0.003705,-0.30748,-0.93981,0.989315,1,2,3,4
-0.020565,-0.29319,-0.94465,0.989655,1,2,3,4
-0.01969,-0.274115,-0.9525,0.991515,1,2,3,4
-0.034205,-0.24782,-0.959715,0.994245,1,2,3,4
-0.04719,-0.2559,-0.957305,0.99256,1,2,3,4
-0.049325,-0.27894,-0.950505,0.99213,1,2,3,4
-0.06282,-0.2603,-0.95607,0.9932,1,2,3,4
-0.06251,-0.239465,-0.95768,0.99084,1,2,3,4
0.06213,-0.20669,-0.969555,0.997375,1,2,3,4
0.093595,-0.242645,-0.954745,0.992225,1,2,3,4
0.11084,-0.190565,-0.966145,0.992345,1,2,3,4
0.06397,-0.187765,-0.969885,0.99277,1,2,3,4
0.035995,-0.246825,-0.959625,0.99262,1,2,3,4
0.049845,-0.243345,-0.957545,0.99086,1,2,3,4
0.169215,-0.206555,-0.92035,0.99259,1,2,3,4
-0.226565,-0.12999,-0.953675,1.001395,1,2,3,4
-0.256035,-0.042185,-0.94382,1.02342,1,2,3,4
0.14464,-0.35765,-0.980245,1.05964,1,2,3,4
0.02358,-0.40434,-0.782745,1.02926,1,2,3,4
-0.059855,-0.59346,-0.798705,1.00705,1,2,3,4
-0.033315,-0.5865,-0.799665,0.992,1,2,3,4
-0.032355,-0.602545,-0.798515,1.00081,1,2,3,4
-0.033575,-0.595485,-0.798655,0.99681,1,2,3,4
-0.04418,-0.60059,-0.79788,0.99947,1,2,3,4
-0.046385,-0.59995,-0.79887,1.000025,1,2,3,4
-0.03948,-0.59122,-0.80437,0.99908,1,2,3,4
-0.135225,-0.50768,-0.82832,0.996795,1,2,3,4
-0.22937,-0.62211,-0.68178,1.002985,1,2,3,4
-0.47701,-0.525495,-0.69225,1.004585,1,2,3,4
-0.36208,-0.505985,-0.77297,0.993385,1,2,3,4
-0.082625,-0.50399,-0.848995,0.998995,1,2,3,4
0.01367,-0.48963,-0.863055,0.99249,1,2,3,4
0.013535,-0.48625,-0.865545,0.99293,1,2,3,4
0.01628,-0.486905,-0.864735,0.992595,1,2,3,4
0.01598,-0.485705,-0.86562,0.99271,1,2,3,4
0.012115,-0.48134,-0.86814,0.99277,1,2,3,4
0.012905,-0.478805,-0.86897,0.992275,1,2,3,4
0.008955,-0.497045,-0.85809,0.99201,1,2,3,4
-0.00373,-0.552145,-0.8301,0.997045,1,2,3,4
-0.008925,-0.560325,-0.824905,0.99729,1,2,3,4
-0.00561,-0.55707,-0.82762,0.99771,1,2,3,4
-0.00456,-0.54906,-0.832115,0.997,1,2,3,4
0.00268,-0.541745,-0.835725,0.996025,1,2,3,4
0.004105,-0.538745,-0.837095,0.995575,1,2,3,4
-0.001925,-0.5313,-0.84197,0.99569,1,2,3,4
-0.01495,-0.52348,-0.84807,0.996945,1,2,3,4
-0.027245,-0.49672,-0.862295,0.99601,1,2,3,4
-0.02844,-0.42432,-0.89602,0.99209,1,2,3,4
-0.042625,-0.419195,-0.900315,0.99421,1,2,3,4
-0.048105,-0.41798,-0.899385,0.993025,1,2,3,4
-0.036185,-0.41223,-0.901475,0.992,1,2,3,4
-0.02581,-0.413485,-0.901835,0.99248,1,2,3,4
-0.016475,-0.41311,-0.909545,0.99922,1,2,3,4
-0.01156,-0.414675,-0.90435,0.995625,1,2,3,4
-0.019945,-0.411365,-0.90168,0.99152,1,2,3,4
-0.035245,-0.416745,-0.89971,0.99227,1,2,3,4
-0.02988,-0.41092,-0.900715,0.990645,1,2,3,4
-0.026965,-0.38194,-0.909255,0.98674,1,2,3,4
-0.025165,-0.382215,-0.915325,0.992425,1,2,3,4
-0.019525,-0.339675,-0.93443,0.994535,1,2,3,4
-0.01855,-0.34089,-0.932675,0.993265,1,2,3,4
-0.01581,-0.34473,-0.932995,0.99487,1,2,3,4
-0.021495,-0.34062,-0.93332,0.99387,1,2,3,4
-0.0205,-0.33498,-0.93575,0.994175,1,2,3,4
-0.02333,-0.33178,-0.936475,0.993895,1,2,3,4
-0.02091,-0.34926,-0.9304,0.99415,1,2,3,4
-0.021495,-0.33163,-0.93785,0.995015,1,2,3,4
-0.02329,-0.346215,-0.93058,0.99331,1,2,3,4
-0.03011,-0.361925,-0.92377,0.992595,1,2,3,4
-0.032515,-0.38377,-0.91403,0.991925,1,2,3,4
-0.033665,-0.39038,-0.911735,0.993075,1,2,3,4
-0.03524,-0.398595,-0.90694,0.991375,1,2,3,4
-0.035885,-0.40021,-0.907135,0.992185,1,2,3,4
-0.035855,-0.40019,-0.90714,0.99214,1,2,3,4
-0.03597,-0.39848,-0.90753,0.99186,1,2,3,4
-0.03557,-0.396575,-0.90936,0.99273,1,2,3,4
-0.03648,-0.39667,-0.9109,0.99424,1,2,3,4
-0.037535,-0.39477,-0.910475,0.993095,1,2,3,4
-0.03759,-0.39624,-0.909515,0.99282,1,2,3,4
-0.037785,-0.395025,-0.909665,0.992475,1,2,3,4
-0.02751,-0.40181,-0.905415,0.991215,1,2,3,4
-0.02888,-0.4047,-0.90508,0.99192,1,2,3,4
-0.029925,-0.397475,-0.90817,0.991825,1,2,3,4
-0.029405,-0.39751,-0.907875,0.99154,1,2,3,4
-0.029925,-0.396025,-0.90855,0.99155,1,2,3,4
-0.03188,-0.390825,-0.91083,0.991715,1,2,3,4
-0.03735,-0.41067,-0.902145,0.99232,1,2,3,4
-0.046825,-0.477045,-0.873935,0.996815,1,2,3,4
-0.048695,-0.48077,-0.871945,0.996855,1,2,3,4
-0.04664,-0.48057,-0.87173,0.99656,1,2,3,4
-0.047675,-0.47823,-0.872915,0.996545,1,2,3,4
-0.048655,-0.47494,-0.87279,0.994855,1,2,3,4
-0.043735,-0.4744,-0.875805,0.997105,1,2,3,4
-0.04882,-0.47026,-0.87486,0.994645,1,2,3,4
-0.047105,-0.47119,-0.875595,0.995575,1,2,3,4
-0.04631,-0.45236,-0.883245,0.993905,1,2,3,4
-0.043265,-0.380825,-0.913235,0.99064,1,2,3,4
-0.04061,-0.37424,-0.91539,0.99003,1,2,3,4
-0.051465,-0.379965,-0.920325,0.99715,1,2,3,4
-0.056175,-0.382085,-0.915185,0.99341,1,2,3,4
-0.06029,-0.379245,-0.913495,0.990965,1,2,3,4
-0.06042,-0.38127,-0.912345,0.99073,1,2,3,4
-0.058295,-0.380375,-0.913075,0.99092,1,2,3,4
-0.050825,-0.379245,-0.914635,0.991525,1,2,3,4
-0.04788,-0.37828,-0.91802,0.994175,1,2,3,4
-0.04135,-0.37531,-0.914525,0.98962,1,2,3,4
-0.0478,-0.372845,-0.917495,0.99162,1,2,3,4
-0.048085,-0.373265,-0.91722,0.991635,1,2,3,4
-0.05324,-0.372105,-0.91631,0.990525,1,2,3,4
-0.05267,-0.3773,-0.916415,0.99249,1,2,3,4
-0.04321,-0.376935,-0.916135,0.99168,1,2,3,4
-0.035295,-0.37628,-0.916435,0.991275,1,2,3,4
-0.038215,-0.376555,-0.91564,0.990945,1,2,3,4
-0.034895,-0.368225,-0.919475,0.99133,1,2,3,4
-0.03605,-0.35169,-0.924165,0.98956,1,2,3,4
-0.034915,-0.345,-0.92834,0.991205,1,2,3,4
-0.036515,-0.313335,-0.943105,0.99453,1,2,3,4
-0.04554,-0.31256,-0.941455,0.99319,1,2,3,4
-0.0454,-0.307875,-0.943,0.993085,1,2,3,4
-0.04654,-0.306445,-0.943785,0.993405,1,2,3,4
-0.048145,-0.301225,-0.945695,0.99372,1,2,3,4
-0.04751,-0.29759,-0.94748,0.994305,1,2,3,4
-0.05036,-0.312585,-0.941385,0.993285,1,2,3,4
-0.048995,-0.29498,-0.94831,0.994395,1,2,3,4
-0.05187,-0.312485,-0.94156,0.99352,1,2,3,4
-0.05594,-0.33014,-0.934175,0.99246,1,2,3,4
-0.058375,-0.34972,-0.926105,0.991775,1,2,3,4
-0.061965,-0.35713,-0.92297,0.9923,1,2,3,4
-0.063105,-0.37239,-0.917115,0.9918,1,2,3,4
-0.063985,-0.36906,-0.9186,0.992055,1,2,3,4
-0.09326,-0.373965,-0.913725,0.99202,1,2,3,4
-0.07038,-0.38753,-0.909155,0.99093,1,2,3,4
-0.07097,-0.404725,-0.903635,0.99412,1,2,3,4
-0.063685,-0.395365,-0.90705,0.991575,1,2,3,4
-0.06901,-0.39172,-0.90892,0.992195,1,2,3,4
-0.0737,-0.38653,-0.910545,0.99195,1,2,3,4
-0.07846,-0.38096,-0.912225,0.991715,1,2,3,4
-0.078035,-0.382075,-0.911865,0.99177,1,2,3,4
-0.07758,-0.38142,-0.911995,0.99157,1,2,3,4
-0.08147,-0.379235,-0.9158,0.994575,1,2,3,4
-0.08779,-0.37696,-0.914465,0.992995,1,2,3,4
-0.08726,-0.375905,-0.913895,0.99207,1,2,3,4
-0.09002,-0.370675,-0.916105,0.992355,1,2,3,4
-0.08955,-0.36846,-0.91464,0.990125,1,2,3,4
-0.087965,-0.374045,-0.913535,0.99106,1,2,3,4
-0.08903,-0.36979,-0.915685,0.99158,1,2,3,4
-0.095825,-0.369825,-0.9153,0.99186,1,2,3,4
-0.093975,-0.3694,-0.915255,0.99146,1,2,3,4
-0.09551,-0.36718,-0.918515,0.993765,1,2,3,4
-0.098855,-0.367875,-0.917125,0.993145,1,2,3,4
-0.099875,-0.365265,-0.917445,0.992555,1,2,3,4
-0.101985,-0.36227,-0.91862,0.992735,1,2,3,4
-0.107795,-0.369875,-0.912865,0.99093,1,2,3,4
-0.119875,-0.436575,-0.886295,0.99542,1,2,3,4
-0.123795,-0.44517,-0.88296,0.9966,1,2,3,4
-0.12537,-0.43778,-0.887135,0.997245,1,2,3,4
-0.137725,-0.43531,-0.88709,0.99778,1,2,3,4
-0.14414,-0.43316,-0.88541,0.996235,1,2,3,4
-0.145445,-0.43138,-0.885855,0.99602,1,2,3,4
-0.140275,-0.428245,-0.886955,0.99499,1,2,3,4
-0.13418,-0.42587,-0.891145,0.996805,1,2,3,4
-0.13135,-0.424755,-0.890955,0.995815,1,2,3,4
-0.13335,-0.408585,-0.89899,0.996795,1,2,3,4
-0.12597,-0.347605,-0.91889,0.99059,1,2,3,4
-0.13161,-0.39703,-0.89978,0.992385,1,2,3,4
-0.134325,-0.40228,-0.900665,0.99558,1,2,3,4
-0.123805,-0.396355,-0.900525,0.991815,1,2,3,4
-0.120705,-0.386425,-0.908025,0.994295,1,2,3,4
-0.10455,-0.35576,-0.926595,0.998155,1,2,3,4
-0.12256,-0.349795,-0.92254,0.99456,1,2,3,4
-0.129675,-0.34617,-0.92104,0.992585,1,2,3,4
-0.12829,-0.341935,-0.923225,0.992985,1,2,3,4
-0.13065,-0.34359,-0.91967,0.99053,1,2,3,4
-0.133835,-0.340555,-0.922975,0.99298,1,2,3,4
-0.13547,-0.338605,-0.92149,0.99114,1,2,3,4
-0.135445,-0.29724,-0.935345,0.99173,1,2,3,4
-0.12751,-0.250735,-0.952095,0.99294,1,2,3,4
-0.12989,-0.258835,-0.95166,0.99491,1,2,3,4
-0.141735,-0.345255,-0.916875,0.9903,1,2,3,4
-0.14188,-0.354715,-0.91443,0.99112,1,2,3,4
-0.144855,-0.320335,-0.926835,0.991405,1,2,3,4
-0.140115,-0.316815,-0.92495,0.98782,1,2,3,4
-0.14819,-0.286885,-0.939215,0.993605,1,2,3,4
-0.1325,-0.2674,-0.94826,0.99422,1,2,3,4
-0.13329,-0.269675,-0.94731,0.99396,1,2,3,4
-0.136185,-0.26891,-0.94617,0.99312,1,2,3,4
-0.13535,-0.266875,-0.946985,0.99317,1,2,3,4
-0.136525,-0.267745,-0.947155,0.99372,1,2,3,4
-0.13564,-0.26915,-0.947335,0.994225,1,2,3,4
-0.13388,-0.27205,-0.94611,0.99363,1,2,3,4
-0.133705,-0.26548,-0.94869,0.994175,1,2,3,4
-0.133865,-0.27901,-0.943205,0.992845,1,2,3,4
-0.136415,-0.298135,-0.936755,0.992525,1,2,3,4
-0.141305,-0.311045,-0.93224,0.992975,1,2,3,4
-0.14479,-0.336615,-0.922525,0.993455,1,2,3,4
-0.14793,-0.33979,-0.92102,0.99282,1,2,3,4
-0.14877,-0.338315,-0.920895,0.9923,1,2,3,4
-0.149235,-0.339665,-0.92083,0.99275,1,2,3,4
-0.14849,-0.338625,-0.920985,0.992445,1,2,3,4
-0.15049,-0.338865,-0.920025,0.991945,1,2,3,4
-0.14677,-0.339115,-0.9212,0.992535,1,2,3,4
-0.14723,-0.338915,-0.92366,0.99487,1,2,3,4
-0.14816,-0.340405,-0.92112,0.993125,1,2,3,4
-0.147165,-0.338555,-0.921455,0.99268,1,2,3,4
-0.149445,-0.33876,-0.921015,0.992655,1,2,3,4
-0.15038,-0.337125,-0.92139,0.992615,1,2,3,4
-0.150365,-0.336885,-0.922035,0.993075,1,2,3,4
-0.144655,-0.327475,-0.92568,0.99247,1,2,3,4
-0.150695,-0.33168,-0.923275,0.99259,1,2,3,4
-0.150815,-0.334,-0.922795,0.992935,1,2,3,4
-0.15015,-0.339165,-0.92092,0.99285,1,2,3,4
-0.15018,-0.336895,-0.9219,0.992975,1,2,3,4
-0.151135,-0.3359,-0.9219,0.992745,1,2,3,4
-0.151765,-0.334345,-0.92207,0.99251,1,2,3,4
-0.151445,-0.33787,-0.921375,0.992985,1,2,3,4
-0.149425,-0.33597,-0.92171,0.992405,1,2,3,4
-0.147825,-0.338015,-0.92187,0.992985,1,2,3,4
-0.14894,-0.338525,-0.92097,0.992505,1,2,3,4
