AttributeX,AttributeY,AttributeZ,AttributeT,Class,Class,Class,Class
0.8642945,0.3788145,0.0816525,1.1766275,3,6,9,0
0.8612735,0.376187,0.05810475,1.23758,3,6,9,0
0.88791125,0.37560525,0.04647725,1.2102275,3,6,9,0
0.88654425,0.35532425,0.01411025,1.1896975,3,6,9,0
0.87624775,0.3799325,0.01003825,1.1639625,3,6,9,0
0.87101875,0.381227,0.05401925,1.16742,3,6,9,0
0.89038125,0.36502975,0.03485625,1.1951325,3,6,9,0
0.89378775,0.34689825,0.0552025,1.175305,3,6,9,0
0.90650625,0.3091625,0.093997,1.2479575,3,6,9,0
0.89844475,0.294524,0.10867225,1.226015,3,6,9,0
0.9006685,0.3141425,0.0695245,1.2142675,3,6,9,0
0.923184,0.30293875,0.0196845,1.21798,3,6,9,0
0.9083945,0.315916,0.0244705,1.223245,3,6,9,0
0.90288725,0.31755675,-0.01807025,1.24053,3,6,9,0
0.913392,0.3100135,0.02187525,1.2506925,3,6,9,0
0.898198,0.31698675,0.04069425,1.2343325,3,6,9,0
0.90471975,0.314781,0.0429595,1.2122975,3,6,9,0
0.89760425,0.32018925,0.04575425,1.2125725,3,6,9,0
0.90864375,0.29292675,0.047846,1.21415,3,6,9,0
0.9116185,0.26441225,0.0534075,1.20321,3,6,9,0
0.91035125,0.28841275,0.03923825,1.208955,3,6,9,0
0.910447,0.292852,0.07216,1.2176725,3,6,9,0
0.91168625,0.2689825,0.0788525,1.27395,3,6,9,0
0.89421475,0.22616025,0.19085425,1.184515,3,6,9,0
0.90018875,0.2742025,0.082056,1.219425,3,6,9,0
0.9084595,0.266227,0.061854,1.24309,3,6,9,0
0.916779,0.25615175,0.04756825,1.25762,3,6,9,0
0.92582,0.23716075,0.02785725,1.2788625,3,6,9,0
0.91507,0.26791475,0.0426605,1.2386875,3,6,9,0
0.91951075,0.2851265,0.01328925,1.2346875,3,6,9,0
0.91932075,0.26429125,0.02658875,1.23917,3,6,9,0
0.90549175,0.319241,0.01631025,1.1921575,3,6,9,0
0.9096595,0.30725925,0.0141135,1.2179475,3,6,9,0
0.90117425,0.32500525,0.01354325,1.18062,3,6,9,0
0.8955405,0.35063725,0.03348725,1.2080925,3,6,9,0
0.90013875,0.33064425,0.0707235,1.2195025,3,6,9,0
0.90784325,0.29909375,0.0651015,1.23275,3,6,9,0
0.9086935,0.30581975,0.0214515,1.234795,3,6,9,0
0.90333775,0.28225575,0.07728375,1.191155,3,6,9,0
0.89661525,0.35047125,-0.0058655,1.231275,3,6,9,0
0.88973425,0.310636,0.125167,1.174185,3,6,9,0
0.87865375,0.3237145,0.1258845,1.14373,3,6,9,0
0.90673775,0.33185825,0.0156635,1.1915175,3,6,9,0
0.8837465,0.34721525,0.03535,1.21126,3,6,9,0
0.8913705,0.32297825,0.04105975,1.2215825,3,6,9,0
0.89172075,0.34047,0.05883775,1.270285,3,6,9,0
0.88833725,0.34255975,0.03211975,1.24276,3,6,9,0
0.9035925,0.30580125,0.0528525,1.25035,3,6,9,0
0.8892585,0.28303675,0.149353,1.1725025,3,6,9,0
0.902432,0.31040875,0.10520425,1.198835,3,6,9,0
0.914605,0.34108025,0.03276025,1.2689275,3,6,9,0
0.87802425,0.31399525,0.09138925,1.253835,3,6,9,0
0.87685175,0.31386325,0.10357425,1.1970225,3,6,9,0
0.897729,0.32321975,0.04891625,1.277815,3,6,9,0
0.848328,0.40518675,0.08950925,1.2549975,3,6,9,0
0.86327375,0.404801,0.0301455,1.267525,3,6,9,0
0.868935,0.37460075,0.04855375,1.2654725,3,6,9,0
0.87003775,0.37421125,0.05971425,1.2210825,3,6,9,0
0.87986275,0.36765425,0.06129075,1.23103,3,6,9,0
0.89104,0.36504725,0.01105225,1.2215075,3,6,9,0
0.90289625,0.32524525,0.01983425,1.247,3,6,9,0
0.8965685,0.34297175,0.00848775,1.258315,3,6,9,0
0.89228825,0.32228125,0.03191325,1.25106,3,6,9,0
0.90148,0.28148725,0.1295765,1.23257,3,6,9,0
0.8954825,0.25927875,0.1424355,1.202435,3,6,9,0
0.895879,0.285834,0.093173,1.217595,3,6,9,0
0.8823915,0.3277895,0.08536225,1.2273975,3,6,9,0
0.9064315,0.30841425,0.04922275,1.2457125,3,6,9,0
0.91203075,0.31481375,0.031679,1.225255,3,6,9,0
0.899791,0.3139055,0.0251095,1.2527475,3,6,9,0
0.90727975,0.2662105,0.01648175,1.28018,3,6,9,0
0.898886,0.309678,0.06247475,1.2621525,3,6,9,0
0.91568575,0.3077235,-0.0406785,1.2772625,3,6,9,0
0.95129925,0.228155,0.05664125,1.3119725,3,6,9,0
0.93266475,0.22467125,0.080438,1.3186275,3,6,9,0
0.9062515,0.2907835,0.023567,1.26753,3,6,9,0
0.9238365,0.28716425,0.0337325,1.288835,3,6,9,0
0.9281955,0.2844975,0.0455625,1.2828,3,6,9,0
0.910887,0.319145,0.06923125,1.26312,3,6,9,0
0.92531025,0.28312125,0.05951075,1.297355,3,6,9,0
0.91657,0.30696675,0.096889,1.29584,3,6,9,0
0.9075425,0.2825925,0.08696725,1.2548075,3,6,9,0
0.92557875,0.2435835,0.1009405,1.2589325,3,6,9,0
0.9196035,0.23330675,0.1349835,1.2674825,3,6,9,0
0.92037725,0.214388,0.14189425,1.214235,3,6,9,0
0.92054875,0.20449175,0.1061275,1.2644575,3,6,9,0
0.95076475,0.2104885,0.09576225,1.257935,3,6,9,0
0.9247535,0.3062185,0.02044575,1.2173675,3,6,9,0
0.89471,0.29946825,0.01533,1.249975,3,6,9,0
0.91188575,0.27195325,0.05578325,1.2520975,3,6,9,0
0.92511075,0.23135475,0.11298175,1.2164975,3,6,9,0
0.94232825,0.2982875,-0.0423285,1.3122375,3,6,9,0
0.931594,0.26615625,0.04431025,1.25324,3,6,9,0
0.91415175,0.258385,0.06221075,1.30711,3,6,9,0
0.91551575,0.28685375,0.0421775,1.2836475,3,6,9,0
0.92261625,0.2819985,0.05219875,1.240625,3,6,9,0
0.92605775,0.250815,0.0826685,1.24283,3,6,9,0
0.92451425,0.229127,0.12562075,1.1871,3,6,9,0
0.918808,0.2081175,0.12524475,1.2336825,3,6,9,0
0.9423415,0.204832,0.07407625,1.25155,3,6,9,0
0.903243,0.2329445,0.09235975,1.27363,3,6,9,0
0.92220675,0.229394,0.057204,1.2696825,3,6,9,0
0.910864,0.25702775,0.06160025,1.2357675,3,6,9,0
0.9123435,0.25501675,0.093207,1.2361025,3,6,9,0
0.9066005,0.26516175,0.0388555,1.2549475,3,6,9,0
0.91405975,0.25451,0.113716,1.242095,3,6,9,0
0.92055325,0.25290575,0.09004625,1.261805,3,6,9,0
0.92152525,0.24647975,0.08020275,1.276205,3,6,9,0
0.917795,0.24445025,0.0805035,1.2376925,3,6,9,0
0.91084925,0.2679895,0.116209,1.2192725,3,6,9,0
0.90585225,0.26284975,0.116146,1.2227825,3,6,9,0
0.907948,0.2528775,0.12715275,1.2528225,3,6,9,0
0.9055565,0.28896475,0.06506725,1.2236125,3,6,9,0
0.90352175,0.24609025,0.10815525,1.2650675,3,6,9,0
0.9118855,0.24893525,0.109696,1.2381025,3,6,9,0
0.916002,0.27620725,0.09575325,1.219855,3,6,9,0
0.947406,0.28130175,-0.0158325,1.3453,3,6,9,0
0.9186995,0.284638,0.003139,1.269565,3,6,9,0
0.927473,0.2575135,0.1419,1.1901225,3,6,9,0
0.9135955,0.28401625,0.06496875,1.2519425,3,6,9,0
0.92009525,0.2652805,0.0671265,1.243165,3,6,9,0
0.931359,0.26168875,0.05011675,1.22561,3,6,9,0
0.91513475,0.26705325,0.05764375,1.226585,3,6,9,0
0.90758575,0.243423,0.06515325,1.227815,3,6,9,0
0.920683,0.22852125,0.09087075,1.226085,3,6,9,0
0.9097815,0.26730075,0.0804055,1.2464175,3,6,9,0
0.91767725,0.255388,0.0766425,1.2690575,3,6,9,0
0.91403275,0.26813975,0.05771175,1.2300075,3,6,9,0
0.9017735,0.23735025,0.17294,1.206005,3,6,9,0
0.8962685,0.24699525,0.1424645,1.222795,3,6,9,0
0.904858,0.236282,0.14433825,1.22471,3,6,9,0
0.91230125,0.2111285,0.20201375,1.3021375,3,6,9,0
0.91502775,0.22207175,0.089697,1.2426,3,6,9,0
0.924801,0.29529175,-0.030399,1.33577,3,6,9,0
0.92447075,0.264172,0.007892,1.286485,3,6,9,0
0.93082475,0.215339,0.09236575,1.286585,3,6,9,0
0.920406,0.22018525,0.12747675,1.2572875,3,6,9,0
0.92302,0.208087,0.11323,1.24319,3,6,9,0
0.91236975,0.220709,0.1067235,1.22914,3,6,9,0
0.9154585,0.2132995,0.08003,1.245275,3,6,9,0
0.93004875,0.240926,0.0861815,1.2542525,3,6,9,0
0.82036124,0.075763566,0.615293023,1.076984496,3,6,9,0
0.87554,0.448835,0.012715,1.2428,3,6,9,0
0.88082,0.364065,0.14848,1.12155,3,6,9,0
0.888485,0.336025,0.33244,1.17905,3,6,9,0
0.883615,0.34716,0.303135,1.1532,3,6,9,0
0.930905,0.35336,0.17219,1.18,3,6,9,0
0.936535,0.25193,0.16149,1.1425,3,6,9,0
0.922455,0.30523,-0.010395,1.1367,3,6,9,0
0.9316,0.339535,0.005415,1.14845,3,6,9,0
0.90315,0.295665,0.120405,1.1652,3,6,9,0
0.94972,0.25164,0.169795,1.2091,3,6,9,0
0.936955,0.41049,-0.296,1.18735,3,6,9,0
0.952555,0.26107,0.21137,1.18205,3,6,9,0
0.904275,0.32655,0.01637,1.1196,3,6,9,0
0.92328,0.33078,0.18205,1.159,3,6,9,0
0.65175,-0.72516,0.030155,1.21038,1,2,3,4
0.222808,0.199089,0.929124,1.03358,1,2,3,4
-0.01928,0.203587,0.967258,0.99179,1,2,3,4
0.007466,0.170276,0.981732,0.99892,1,2,3,4
0.044183,0.25518,0.964054,0.99935,1,2,3,4
0.044474,0.28786,0.954368,0.99815,1,2,3,4
0.044265,0.315161,0.941352,0.99535,1,2,3,4
0.016507,0.332998,0.945358,1.00329,1,2,3,4
0.047667,0.364401,0.924494,1.00069,1,2,3,4
-0.041343,0.459468,0.893559,1.01358,1,2,3,4
0.072746,0.391445,0.916551,1.00469,1,2,3,4
0.075939,0.399505,0.867097,0.96976,1,2,3,4
0.727422,-0.457325,0.532209,1.0602,1,2,3,4
0.64635,-0.593728,0.510778,1.02354,1,2,3,4
0.785864,-0.379536,0.459401,1.02809,1,2,3,4
0.57365,-0.828768,-0.245338,1.1026,1,2,3,4
0.318422,-0.881326,-0.38055,1.01504,1,2,3,4
0.289982,-0.884526,-0.377788,1.0077,1,2,3,4
0.296123,-0.880905,-0.385846,1.01248,1,2,3,4
0.229491,-0.853784,-0.459528,1.00524,1,2,3,4
0.182638,-0.904635,-0.389463,1.00404,1,2,3,4
0.176247,-0.933659,-0.322281,1.00543,1,2,3,4
0.208049,-0.897356,-0.389668,1.00174,1,2,3,4
0.193597,-0.928182,-0.354032,1.01311,1,2,3,4
0.192545,-0.918406,-0.351357,1.00374,1,2,3,4
0.177471,-0.929226,-0.320413,1.00223,1,2,3,4
0.161799,-0.959923,-0.269206,1.01202,1,2,3,4
0.180916,-0.931215,-0.321263,1.0048,1,2,3,4
0.18537,-0.927024,-0.348551,1.00839,1,2,3,4
0.191914,-0.924735,-0.345869,1.00666,1,2,3,4
0.182883,-0.925844,-0.324683,0.99926,1,2,3,4
0.145401,-0.966118,-0.251483,1.01162,1,2,3,4
0.133402,-0.979095,-0.208075,1.01041,1,2,3,4
0.190501,-0.939776,-0.291042,1.00542,1,2,3,4
0.202155,-0.917251,-0.348199,1.00271,1,2,3,4
0.204829,-0.911129,-0.368684,1.00485,1,2,3,4
0.214402,-0.911343,-0.370035,1.00791,1,2,3,4
0.163499,-0.949868,-0.292004,1.00791,1,2,3,4
0.208614,-0.924307,-0.336432,1.00749,1,2,3,4
0.168308,-0.945477,-0.29261,1.00491,1,2,3,4
0.185307,-0.938184,-0.278253,0.99764,1,2,3,4
0.19403,-0.940505,-0.321949,1.01372,1,2,3,4
0.188241,-0.915918,-0.348674,0.99819,1,2,3,4
0.196491,-0.916531,-0.353492,1.0021,1,2,3,4
0.196632,-0.920062,-0.358411,1.00705,1,2,3,4
0.189614,-0.923199,-0.352731,1.00655,1,2,3,4
0.196955,-0.917372,-0.34992,1.00172,1,2,3,4
0.199723,-0.911731,-0.35752,0.99971,1,2,3,4
0.251327,-0.885177,-0.437808,1.02229,1,2,3,4
0.231995,-0.896347,-0.405538,1.01546,1,2,3,4
0.214225,-0.936126,-0.339319,1.02043,1,2,3,4
0.198279,-0.92109,-0.306388,0.99751,1,2,3,4
0.211935,-0.92208,-0.315506,1.0036,1,2,3,4
0.194221,-0.943969,-0.297625,1.01111,1,2,3,4
0.138384,-0.951698,-0.197332,0.99942,1,2,3,4
0.139076,-0.990447,-0.207169,1.03712,1,2,3,4
0.162353,-0.964997,-0.235276,1.00877,1,2,3,4
0.186703,-0.940975,-0.292854,1.00674,1,2,3,4
0.195347,-0.959613,-0.294849,1.0252,1,2,3,4
0.199352,-0.952179,-0.298657,1.02291,1,2,3,4
0.209454,-0.941004,-0.312562,1.0172,1,2,3,4
0.243316,-0.920731,-0.326766,1.00734,1,2,3,4
0.211446,-0.927951,-0.323223,1.00558,1,2,3,4
0.208159,-0.925579,-0.327371,1.00424,1,2,3,4
0.178071,-0.923028,-0.354541,1.00499,1,2,3,4
0.19687,-0.927513,-0.351285,1.01153,1,2,3,4
0.006798,-0.988167,-0.125094,1.01124,1,2,3,4
-0.069673,-0.958747,-0.011423,0.96713,1,2,3,4
-0.050667,-1.023539,-0.042139,1.03679,1,2,3,4
-0.002278,-0.972517,-0.119153,0.98316,1,2,3,4
-0.064444,-0.984216,0.033079,0.99669,1,2,3,4
-0.057006,-1.024612,-0.03109,1.04582,1,2,3,4
-0.033696,-0.974195,-0.066687,0.98294,1,2,3,4
-0.035335,-0.989299,-0.052734,1.00378,1,2,3,4
-0.002803,-1.048143,-0.089941,1.07318,1,2,3,4
0.003931,-1.040364,-0.115603,1.04915,1,2,3,4
-0.034496,-1.002966,-0.060061,1.01155,1,2,3,4
0.052328,-1.003339,-0.129083,1.01367,1,2,3,4
0.029984,-0.997971,-0.106878,1.00456,1,2,3,4
0.012227,-1.003612,-0.125215,1.01187,1,2,3,4
0.016471,-1.002073,-0.148315,1.01349,1,2,3,4
0.038308,-1.002698,-0.114982,1.01037,1,2,3,4
0.02186,-0.991211,-0.133664,1.00071,1,2,3,4
-0.029446,-0.993779,-0.073545,0.99915,1,2,3,4
-0.037608,-1.00424,-0.074838,1.01176,1,2,3,4
-0.025792,-1.002212,-0.067675,1.00533,1,2,3,4
-0.036908,-1.000462,-0.090547,1.00561,1,2,3,4
-0.013682,-1.000132,-0.085624,1.00485,1,2,3,4
-0.146332,-0.948895,-0.080562,0.98741,1,2,3,4
-0.149621,-0.958849,-0.038285,1.01721,1,2,3,4
0.070085,-0.991403,-0.126569,1.01979,1,2,3,4
-0.054394,-0.986275,-0.151888,1.00538,1,2,3,4
-0.088281,-0.996364,-0.093708,1.00687,1,2,3,4
-0.126414,-0.992032,-0.010867,1.00848,1,2,3,4
-0.166263,-0.974869,0.047985,0.99167,1,2,3,4
-0.143416,-0.987384,-0.065798,1.0005,1,2,3,4
-0.142304,-0.983746,-0.070901,0.99688,1,2,3,4
-0.131045,-0.988138,0.046547,1.00188,1,2,3,4
-0.155838,-0.983104,-0.05376,0.99757,1,2,3,4
-0.169515,-0.976874,-0.086184,0.99588,1,2,3,4
-0.151114,-0.983903,-0.073311,0.99871,1,2,3,4
-0.121146,-0.988376,-0.072814,0.99866,1,2,3,4
-0.139397,-0.990929,-0.054649,1.0029,1,2,3,4
-0.132651,-0.990749,-0.116992,1.00707,1,2,3,4
-0.125043,-0.997053,-0.144191,1.01588,1,2,3,4
-0.137644,-0.984192,-0.156374,1.00725,1,2,3,4
-0.126845,-0.984866,-0.111531,1.0016,1,2,3,4
-0.146978,-0.977752,0.015423,0.99144,1,2,3,4
-0.167017,-0.98394,-0.102089,1.00438,1,2,3,4
-0.169731,-0.984333,-0.122746,1.00663,1,2,3,4
-0.145389,-0.985881,-0.096336,1.00207,1,2,3,4
-0.148909,-0.990424,-0.106561,1.00794,1,2,3,4
-0.146179,-0.984518,-0.093758,1.0002,1,2,3,4
-0.13369,-0.994186,-0.102912,1.0087,1,2,3,4
-0.144307,-0.982523,-0.105475,0.99901,1,2,3,4
-0.144472,-0.975992,-0.104613,0.99285,1,2,3,4
-0.145271,-0.984029,-0.10311,1.00129,1,2,3,4
-0.162179,-0.974274,-0.090081,0.99324,1,2,3,4
-0.166092,-0.97499,-0.091352,0.99532,1,2,3,4
-0.137058,-0.978119,-0.084667,0.99292,1,2,3,4
-0.1323,-0.985237,-0.084845,0.99917,1,2,3,4
-0.152357,-0.974128,-0.067751,0.98983,1,2,3,4
-0.143936,-0.986867,-0.092506,1.00308,1,2,3,4
-0.153149,-0.983782,-0.07758,1.00044,1,2,3,4
-0.144916,-0.978155,-0.083861,0.99386,1,2,3,4
-0.137534,-0.977639,-0.070803,0.99137,1,2,3,4
-0.134827,-0.985053,0.031472,1.00025,1,2,3,4
-0.13182,-1.002235,0.057666,1.01551,1,2,3,4
-0.131516,-1.002311,-0.021671,1.01208,1,2,3,4
-0.115973,-0.986422,-0.030967,0.99419,1,2,3,4
-0.139172,-0.988743,-0.036958,0.99976,1,2,3,4
-0.156141,-0.996041,0.06368,1.0171,1,2,3,4
-0.087981,-0.972269,-0.140218,1.00395,1,2,3,4
-0.112418,-0.990971,-0.134652,1.01004,1,2,3,4
-0.126208,-1.022515,-0.053106,1.0384,1,2,3,4
-0.134834,-1.000319,-0.06988,1.02574,1,2,3,4
-0.150696,-0.992294,-0.013569,1.00769,1,2,3,4
-0.159099,-0.990408,0.052201,1.01833,1,2,3,4
-0.169873,-0.995743,0.112525,1.01758,1,2,3,4
-0.171885,-0.99504,0.107154,1.01728,1,2,3,4
-0.158836,-0.957748,0.093082,0.98125,1,2,3,4
-0.171856,-0.995976,0.093783,1.01616,1,2,3,4
-0.151068,-0.986895,-0.009185,1.00219,1,2,3,4
-0.140572,-0.977935,-0.066376,0.99104,1,2,3,4
-0.136773,-0.996817,-0.070794,1.0105,1,2,3,4
-0.141497,-0.986694,-0.057581,1.00085,1,2,3,4
-0.142581,-0.991455,-0.054758,1.00591,1,2,3,4
-0.157363,-0.984259,0.03336,0.99845,1,2,3,4
-0.168515,-0.989108,0.100608,1.01106,1,2,3,4
-0.164029,-0.989542,0.058577,1.0055,1,2,3,4
-0.16522,-0.980751,0.055957,0.99704,1,2,3,4
-0.117933,-0.982321,-0.081127,0.99817,1,2,3,4
-0.113275,-1.004439,-0.112531,1.01813,1,2,3,4
-0.126852,-0.961189,-0.065702,0.99905,1,2,3,4
-0.135657,-1.020605,-0.093817,1.03749,1,2,3,4
-0.127187,-0.976641,-0.052499,1.00606,1,2,3,4
-0.12291,-0.967065,-0.046432,0.97903,1,2,3,4
-0.129917,-1.001306,-0.022284,1.01099,1,2,3,4
-0.118303,-1.004147,-0.090424,1.01748,1,2,3,4
-0.130838,-0.98217,-0.06873,0.99411,1,2,3,4
-0.132794,-0.996718,-0.056974,1.00889,1,2,3,4
-0.125915,-0.985031,-0.091485,0.99906,1,2,3,4
-0.098992,-0.991411,-0.140664,1.00775,1,2,3,4
-0.117213,-0.988633,-0.11243,1.003,1,2,3,4
-0.122481,-0.993181,-0.104857,1.00658,1,2,3,4
-0.14121,-0.982988,-0.117051,1.00028,1,2,3,4
-0.130147,-0.958293,-0.055163,0.97729,1,2,3,4
-0.117295,-1.029046,0.062279,1.0393,1,2,3,4
-0.10382,-1.019418,0.016127,1.02922,1,2,3,4
-0.096493,-0.99295,-0.076545,1.01046,1,2,3,4
-0.096861,-0.999383,-0.106401,1.01147,1,2,3,4
-0.126287,-1.001093,-0.057835,1.01228,1,2,3,4
-0.130212,-1.005206,-0.038545,1.01636,1,2,3,4
-0.132906,-1.005681,-0.111806,1.02295,1,2,3,4
-0.132526316,-0.973010526,-0.060813158,0.985131579,1,2,3,4
-0.271576,-0.966638,-0.130738,1.01349,1,2,3,4
-0.254942,-0.942772,-0.155261,0.99041,1,2,3,4
-0.252902,-0.932358,-0.045668,1.05862,1,2,3,4
-0.260089,-0.994412,-0.189294,1.09916,1,2,3,4
-0.227228,-0.940269,-0.130375,0.97839,1,2,3,4
-0.292735,-0.948171,-0.377389,1.0633,1,2,3,4
-0.269297,-0.882321,-0.32453,0.98106,1,2,3,4
-0.24916,-0.933784,-0.221514,0.99284,1,2,3,4
-0.25423,-0.955421,-0.173786,1.0046,1,2,3,4
-0.223028,-0.958522,-0.174774,1,1,2,3,4
-0.232142,-0.956261,-0.187097,1.0033,1,2,3,4
-0.30344,-0.911593,-0.241294,0.99305,1,2,3,4
-0.352312,-0.931308,-0.248508,1.03376,1,2,3,4
-0.30367,-0.863527,-0.390138,1.00373,1,2,3,4
-0.320795,-0.859825,-0.429683,1.025,1,2,3,4
-0.354135,-0.90542,-0.283058,1.01941,1,2,3,4
-0.412191,-0.88622,-0.242739,1.01074,1,2,3,4
-0.513279,-0.822265,-0.247373,1.20978,1,2,3,4
-0.55066,-0.842164,-0.257962,1.04119,1,2,3,4
-0.557761,-0.803163,-0.246926,1.01029,1,2,3,4
-0.430218,-0.897628,-0.232511,1.0408,1,2,3,4
-0.302615,-0.916624,-0.214818,0.99198,1,2,3,4
-0.198226,-0.953989,-0.219005,1.00446,1,2,3,4
-0.25987725,-0.959045,-0.13024025,1.04042,1,2,3,4
-0.259605,-0.92613625,-0.263452,1.0038975,1,2,3,4
-0.25321,-0.94544925,-0.19423775,1.0002375,1,2,3,4
-0.332728,-0.89002,-0.33784675,1.020475,1,2,3,4
-0.50847275,-0.838453,-0.24875,1.068,1,2,3,4
-0.25949425,-0.931461,-0.2247495,1.0074125,1,2,3,4
-0.113572,-0.96565825,-0.2195135,0.9982525,1,2,3,4
-0.13440575,-0.9741075,-0.12756625,0.993355,1,2,3,4
-0.16304825,-0.98658375,0.00886825,1.003575,1,2,3,4
-0.15391,-0.977852,0.0416215,0.995885,1,2,3,4
-0.17997225,-0.97263375,0.1156225,0.999465,1,2,3,4
-0.176553,-0.97408625,0.11303725,0.999875,1,2,3,4
-0.25833425,-0.9472985,0.18703775,1.0051225,1,2,3,4
-0.20544425,-0.96515425,0.1586455,1.006235,1,2,3,4
-0.1041095,-0.967779,0.15837075,0.9925825,1,2,3,4
-0.145748,-0.97045125,0.16579125,0.9999925,1,2,3,4
-0.18924875,-0.9779745,0.06570625,0.9995725,1,2,3,4
-0.18022975,-0.98721425,0.11398275,1.0119575,1,2,3,4
-0.12758575,-0.981866,0.10286475,0.9973325,1,2,3,4
-0.14441025,-0.97287475,0.1556575,0.9984625,1,2,3,4
-0.18371275,-0.9510685,0.1974275,0.991455,1,2,3,4
-0.190073,-0.95489075,0.2390975,1.0039175,1,2,3,4
-0.174798,-0.93983025,0.24776825,0.9897675,1,2,3,4
-0.18700875,-0.96945975,0.27482525,1.0271675,1,2,3,4
-0.20519725,-0.93972325,0.2386395,0.9930725,1,2,3,4
-0.17059425,-0.94833425,0.21778925,0.990405,1,2,3,4
-0.1971045,-0.96130075,0.2339215,1.011455,1,2,3,4
-0.20609725,-0.9330975,0.23360175,0.9854675,1,2,3,4
-0.25114025,-0.93864275,0.269551,1.011335,1,2,3,4
-0.258724,-0.940062,0.26008325,1.0147775,1,2,3,4
-0.20267925,-0.959841,0.2069585,1.0052525,1,2,3,4
-0.174917,-0.973943,0.14740175,1.003125,1,2,3,4
-0.19592475,-0.94121025,0.231594,0.9906825,1,2,3,4
-0.1991255,-0.94788475,0.218188,0.994575,1,2,3,4
-0.193823,-0.95543925,0.20696,0.9980275,1,2,3,4
-0.2017425,-0.9401475,0.24516125,0.9946,1,2,3,4
-0.19735325,-0.9541105,0.21972525,1.00106,1,2,3,4
-0.20467,-0.93384025,0.2628695,0.9943325,1,2,3,4
-0.2074355,-0.92827325,0.2749545,0.993185,1,2,3,4
-0.19125625,-0.94812825,0.2331825,0.9956225,1,2,3,4
-0.20180325,-0.947793,0.2238415,0.9950975,1,2,3,4
-0.2104195,-0.9495655,0.2039045,0.99574,1,2,3,4
-0.21868625,-0.9510825,0.203948,0.997575,1,2,3,4
-0.11408175,-0.95092325,0.24537025,0.9958075,1,2,3,4
-0.145986,-0.97756075,0.1288585,0.9982025,1,2,3,4
-0.2055145,-0.97055675,0.04092,0.9973875,1,2,3,4
-0.193078,-0.978222,-0.0094205,0.997465,1,2,3,4
-0.146734,-0.98294475,0.00926125,0.9944075,1,2,3,4
-0.145849,-0.98293875,-0.0149485,0.9940125,1,2,3,4
-0.14096975,-0.98330175,-0.023558,0.993785,1,2,3,4
-0.1349325,-0.98414875,-0.02769025,0.9938725,1,2,3,4
-0.135484,-0.9834125,-0.030148,0.9932975,1,2,3,4
-0.145185,-0.983789,-0.0208725,0.9949775,1,2,3,4
-0.13666,-0.9834625,-0.0245205,0.993335,1,2,3,4
-0.1378445,-0.98382125,-0.02177875,0.993825,1,2,3,4
-0.13955175,-0.983813,-0.0229625,0.9940925,1,2,3,4
-0.12637775,-0.98447725,-0.01913275,0.99313,1,2,3,4
-0.1068805,-0.9861825,-0.00561775,0.99216,1,2,3,4
-0.11371175,-0.9866535,-0.013951,0.99345,1,2,3,4
-0.1090585,-0.986403,-0.0173315,0.99288,1,2,3,4
-0.09206325,-0.98731875,-0.015916,0.9919125,1,2,3,4
-0.09676,-0.98752875,-0.01820975,0.9926275,1,2,3,4
-0.10437975,-0.98634825,-0.02507,0.9924275,1,2,3,4
-0.08062225,-0.9896445,-0.0419365,0.99505,1,2,3,4
-0.085399,-1.0007885,-0.0664595,1.0080825,1,2,3,4
-0.09187075,-0.996731,0.0255715,1.004245,1,2,3,4
-0.05661775,-0.98659425,0.11197025,0.998135,1,2,3,4
-0.0903995,-0.97046975,0.149027,0.988645,1,2,3,4
-0.103893,-0.98074175,0.1645075,1.0019725,1,2,3,4
-0.11965075,-0.95480575,0.1873755,0.985525,1,2,3,4
-0.11615225,-0.984502,0.23518225,1.0273925,1,2,3,4
-0.12388575,-0.9423115,0.24491475,0.98703,1,2,3,4
-0.11821825,-0.943195,0.251512,0.98512,1,2,3,4
-0.12410225,-0.93864225,0.2666385,0.9856025,1,2,3,4
-0.135189,-0.952125,0.27780775,1.002635,1,2,3,4
-0.12894175,-0.92332675,0.2625195,0.97165,1,2,3,4
-0.13812825,-0.95610425,0.270042,1.00904,1,2,3,4
-0.130426,-0.9384175,0.27346075,0.996855,1,2,3,4
-0.12478175,-0.9490955,0.28290125,1.0008325,1,2,3,4
-0.1237145,-0.939646,0.29199125,0.99373,1,2,3,4
-0.13921225,-0.91942,0.3047655,0.9814025,1,2,3,4
-0.15476275,-0.9257385,0.330689,0.9970775,1,2,3,4
-0.12673625,-0.941984,0.29149425,0.99893,1,2,3,4
-0.106714,-0.95592475,0.25513825,1.0059575,1,2,3,4
-0.10136225,-0.92541425,0.2482935,0.97643,1,2,3,4
-0.1104885,-0.9604545,0.26429825,1.03021,1,2,3,4
-0.1172585,-0.942873,0.24985525,0.990735,1,2,3,4
-0.0963795,-0.96562825,0.230812,0.9994825,1,2,3,4
-0.0975845,-0.9515085,0.22876175,0.98586,1,2,3,4
-0.10105025,-0.95711175,0.2345865,0.9936875,1,2,3,4
-0.09512875,-0.95105875,0.2325305,0.986005,1,2,3,4
-0.09890975,-0.946568,0.23701275,0.983125,1,2,3,4
-0.1108985,-0.959046,0.274369,1.006585,1,2,3,4
-0.12722225,-0.92335925,0.3363945,0.9929225,1,2,3,4
-0.1238055,-0.92629275,0.31351775,0.9887,1,2,3,4
-0.1413495,-0.9332885,0.3496325,1.0162525,1,2,3,4
